image_name,hands_found,left_hand_landmarks,cropped_hand
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.234932885
y: 0.626742661
z: -2.22784692e-007
, x: 0.26823023
y: 0.608467042
z: -0.016690908
, x: 0.279771626
y: 0.574557245
z: -0.0215544291
, x: 0.265932143
y: 0.549547255
z: -0.0257513039
, x: 0.256974518
y: 0.52728
z: -0.0261675548
, x: 0.265464842
y: 0.552384198
z: -0.00484432885
, x: 0.281798691
y: 0.528340161
z: -0.0304816104
, x: 0.28071022
y: 0.546834886
z: -0.0428497605
, x: 0.271143317
y: 0.566567719
z: -0.0456766412
, x: 0.238460362
y: 0.553730607
z: -0.00473809335
, x: 0.246584475
y: 0.531792283
z: -0.0316718556
, x: 0.255395651
y: 0.561109722
z: -0.0370539613
, x: 0.256413162
y: 0.578625739
z: -0.0330688283
, x: 0.211926505
y: 0.559664488
z: -0.00928665884
, x: 0.226596534
y: 0.548650503
z: -0.0391853973
, x: 0.236989543
y: 0.578463674
z: -0.0356222317
, x: 0.235123143
y: 0.590901434
z: -0.0241620298
, x: 0.185550779
y: 0.568902075
z: -0.0147264255
, x: 0.206103817
y: 0.55896771
z: -0.0329846218
, x: 0.216337964
y: 0.57943207
z: -0.0277156811
, x: 0.212500125
y: 0.587246358
z: -0.018663941
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.205728561
y: 0.527560294
z: -1.92110548e-007
, x: 0.233710408
y: 0.518217146
z: -0.0146430898
, x: 0.252520561
y: 0.49670884
z: -0.0201952439
, x: 0.248120725
y: 0.477032691
z: -0.0245072879
, x: 0.240013763
y: 0.461350262
z: -0.0262322165
, x: 0.247937664
y: 0.466970146
z: -0.00660517346
, x: 0.261590272
y: 0.462677598
z: -0.026088655
, x: 0.258065671
y: 0.477388084
z: -0.0378192738
, x: 0.250756621
y: 0.490273356
z: -0.042131681
, x: 0.226524651
y: 0.461687118
z: -0.00508818636
, x: 0.234234
y: 0.464307964
z: -0.0234132297
, x: 0.233057171
y: 0.484051645
z: -0.0284810271
, x: 0.231211558
y: 0.4963471
z: -0.0269914288
, x: 0.206722379
y: 0.463089049
z: -0.00703150034
, x: 0.21450676
y: 0.474959642
z: -0.0249449816
, x: 0.217878908
y: 0.494020611
z: -0.0244467221
, x: 0.219700068
y: 0.503439665
z: -0.0187547635
, x: 0.18848078
y: 0.468971968
z: -0.0105090179
, x: 0.198877752
y: 0.480752587
z: -0.0216173772
, x: 0.204457507
y: 0.494606
z: -0.0212163
, x: 0.207528099
y: 0.499311835
z: -0.0171980225
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.158733517
y: 0.52176708
z: -3.16310661e-007
, x: 0.192579806
y: 0.504596889
z: -0.0217129644
, x: 0.209468231
y: 0.468029946
z: -0.0278531443
, x: 0.202138424
y: 0.437023044
z: -0.0321544595
, x: 0.190130606
y: 0.41531691
z: -0.0343028866
, x: 0.204714924
y: 0.4442707
z: -0.00776178623
, x: 0.214686543
y: 0.417698741
z: -0.031587638
, x: 0.203084469
y: 0.429598331
z: -0.0453537218
, x: 0.193084
y: 0.449498504
z: -0.0498321839
, x: 0.174441829
y: 0.445582628
z: -0.00429402478
, x: 0.168762982
y: 0.422403723
z: -0.0311651696
, x: 0.170262963
y: 0.449289262
z: -0.0381777734
, x: 0.178282976
y: 0.472721845
z: -0.0344750918
, x: 0.145309448
y: 0.451684922
z: -0.00529387267
, x: 0.141340792
y: 0.436397254
z: -0.0337768495
, x: 0.151675582
y: 0.465244353
z: -0.0312027559
, x: 0.161707565
y: 0.48576197
z: -0.0198559482
, x: 0.117009416
y: 0.46108076
z: -0.00775200315
, x: 0.118909582
y: 0.44720605
z: -0.0268897191
, x: 0.130962238
y: 0.466607273
z: -0.0227688011
, x: 0.14016071
y: 0.480391264
z: -0.0133825513
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.143124923
y: 0.566122174
z: -4.34378904e-007
, x: 0.183415815
y: 0.541778624
z: -0.0261112656
, x: 0.200531423
y: 0.499142677
z: -0.0361970216
, x: 0.191155285
y: 0.4651438
z: -0.0436545834
, x: 0.1811364
y: 0.437894881
z: -0.0477285311
, x: 0.185820431
y: 0.461555034
z: -0.0200020801
, x: 0.203295499
y: 0.446805626
z: -0.052410271
, x: 0.194846928
y: 0.475107789
z: -0.0710197091
, x: 0.183581337
y: 0.50319916
z: -0.078065224
, x: 0.145233825
y: 0.461215824
z: -0.0162308235
, x: 0.152451515
y: 0.456645936
z: -0.0498855934
, x: 0.160426378
y: 0.494420975
z: -0.0567923188
, x: 0.168629214
y: 0.521555781
z: -0.0530264303
, x: 0.107479371
y: 0.469573766
z: -0.0176337697
, x: 0.11562559
y: 0.471982777
z: -0.0505097359
, x: 0.135222077
y: 0.505592883
z: -0.0472449064
, x: 0.150726959
y: 0.527151227
z: -0.035781052
, x: 0.0726054
y: 0.484708
z: -0.0211301893
, x: 0.088175118
y: 0.488755494
z: -0.0447659157
, x: 0.113294028
y: 0.510684967
z: -0.0436517149
, x: 0.130095497
y: 0.521657109
z: -0.0357470326
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.196970433
y: 0.486738801
z: -2.18411884e-007
, x: 0.234462038
y: 0.481336474
z: -0.0215712711
, x: 0.267110378
y: 0.460076541
z: -0.0287954
, x: 0.263462
y: 0.433759779
z: -0.0333231
, x: 0.249537587
y: 0.414727032
z: -0.0353454389
, x: 0.266341299
y: 0.43738991
z: -0.0140597569
, x: 0.267970085
y: 0.420737356
z: -0.0346833356
, x: 0.253109694
y: 0.43366009
z: -0.0433437899
, x: 0.244472265
y: 0.447557956
z: -0.0447886102
, x: 0.238032907
y: 0.429618597
z: -0.00960314646
, x: 0.234057978
y: 0.41487512
z: -0.0356697328
, x: 0.22313112
y: 0.440005541
z: -0.0408485867
, x: 0.222095251
y: 0.459132463
z: -0.0370153263
, x: 0.212270051
y: 0.424435169
z: -0.00875544734
, x: 0.207402974
y: 0.41397807
z: -0.0350112803
, x: 0.200812131
y: 0.441094577
z: -0.0316442475
, x: 0.201292455
y: 0.459301561
z: -0.0212280173
, x: 0.186906174
y: 0.422270685
z: -0.00923830457
, x: 0.189469919
y: 0.409867
z: -0.0257730708
, x: 0.185426325
y: 0.428795099
z: -0.0215495154
, x: 0.184793413
y: 0.441601396
z: -0.0130100455
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.182255536
y: 0.589788318
z: -1.77099906e-007
, x: 0.215633556
y: 0.580105066
z: -0.0176601037
, x: 0.239373893
y: 0.544900715
z: -0.0217065755
, x: 0.238850623
y: 0.516804039
z: -0.0248979442
, x: 0.237027228
y: 0.492506057
z: -0.024992846
, x: 0.232551932
y: 0.516876876
z: -0.00523969205
, x: 0.254645944
y: 0.496208876
z: -0.0304089878
, x: 0.252208591
y: 0.512197316
z: -0.0433766469
, x: 0.239990026
y: 0.53033787
z: -0.0463601
, x: 0.204594433
y: 0.515140891
z: -0.00451693917
, x: 0.215712324
y: 0.49776575
z: -0.0312758125
, x: 0.22142674
y: 0.526218951
z: -0.037743222
, x: 0.22246547
y: 0.546667814
z: -0.0339937024
, x: 0.176290929
y: 0.519184291
z: -0.00838386174
, x: 0.190859824
y: 0.511806488
z: -0.0385498069
, x: 0.200415313
y: 0.543758929
z: -0.0365818888
, x: 0.203420833
y: 0.562126517
z: -0.0256554801
, x: 0.14851889
y: 0.527653635
z: -0.0133334203
, x: 0.169599578
y: 0.524919868
z: -0.0359395184
, x: 0.181426898
y: 0.548719
z: -0.034606874
, x: 0.186275557
y: 0.561509
z: -0.0267108418
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.176215678
y: 0.48951906
z: -2.26824028e-007
, x: 0.206965744
y: 0.482487381
z: -0.0210705493
, x: 0.234117672
y: 0.460404277
z: -0.0285885986
, x: 0.236605257
y: 0.433226705
z: -0.0338679254
, x: 0.232605159
y: 0.413211554
z: -0.0363154747
, x: 0.242086411
y: 0.436189026
z: -0.00934883
, x: 0.253230721
y: 0.416066855
z: -0.0305714812
, x: 0.240178704
y: 0.421215773
z: -0.0395799875
, x: 0.228436768
y: 0.433677852
z: -0.041149728
, x: 0.21673283
y: 0.431931943
z: -0.00540207559
, x: 0.217087284
y: 0.410182804
z: -0.0285708066
, x: 0.20746094
y: 0.433228284
z: -0.0307273306
, x: 0.210167795
y: 0.446065664
z: -0.0243219361
, x: 0.193124875
y: 0.431344271
z: -0.00570119219
, x: 0.189751118
y: 0.418888569
z: -0.0307358168
, x: 0.187068105
y: 0.441781
z: -0.0254427325
, x: 0.19258298
y: 0.45126155
z: -0.013702983
, x: 0.168943211
y: 0.4341757
z: -0.00756840967
, x: 0.17027542
y: 0.425504684
z: -0.0238491502
, x: 0.170792878
y: 0.442541778
z: -0.0190899875
, x: 0.175734788
y: 0.449335754
z: -0.0102382991
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.125309855
y: 0.542522
z: -5.19723415e-007
, x: 0.171955064
y: 0.519831479
z: -0.0212310068
, x: 0.198262304
y: 0.47104314
z: -0.0280101281
, x: 0.182639673
y: 0.431579024
z: -0.0340330526
, x: 0.17208755
y: 0.397468716
z: -0.0347095542
, x: 0.190584391
y: 0.431189924
z: -0.0116295498
, x: 0.218046904
y: 0.40740338
z: -0.0457332693
, x: 0.210866511
y: 0.432403177
z: -0.0613208935
, x: 0.196317196
y: 0.459606528
z: -0.0653421506
, x: 0.149873376
y: 0.426562905
z: -0.0113587696
, x: 0.164681375
y: 0.427425474
z: -0.0444135591
, x: 0.168727115
y: 0.467664301
z: -0.0479419194
, x: 0.170603096
y: 0.487423182
z: -0.0425793305
, x: 0.11290317
y: 0.431543827
z: -0.0171823241
, x: 0.1292229
y: 0.447538406
z: -0.049762316
, x: 0.135215074
y: 0.482600838
z: -0.0432400778
, x: 0.134537622
y: 0.493127435
z: -0.0308080893
, x: 0.0771362
y: 0.441908807
z: -0.0249674357
, x: 0.0985237435
y: 0.454037964
z: -0.0423398726
, x: 0.102650426
y: 0.47828567
z: -0.0364397876
, x: 0.0973224044
y: 0.48136434
z: -0.0272423401
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.170223191
y: 0.563022733
z: -4.75512451e-007
, x: 0.213919356
y: 0.548598349
z: -0.0361997187
, x: 0.238290966
y: 0.5102911
z: -0.0516218208
, x: 0.230284065
y: 0.474992692
z: -0.062297035
, x: 0.221509576
y: 0.444484383
z: -0.0667524189
, x: 0.230486199
y: 0.458343059
z: -0.0259636492
, x: 0.243108019
y: 0.449561149
z: -0.0646930486
, x: 0.229739457
y: 0.48104167
z: -0.0857117176
, x: 0.215795547
y: 0.504263043
z: -0.0952089429
, x: 0.186728626
y: 0.450174659
z: -0.020343855
, x: 0.192638233
y: 0.456247717
z: -0.0577539802
, x: 0.193422109
y: 0.496089399
z: -0.0648693144
, x: 0.197122887
y: 0.512728333
z: -0.0617097169
, x: 0.147707969
y: 0.454555124
z: -0.021903323
, x: 0.155515924
y: 0.473388076
z: -0.056468755
, x: 0.165288761
y: 0.502727568
z: -0.0540013239
, x: 0.171532437
y: 0.507922411
z: -0.045096118
, x: 0.11346408
y: 0.466438085
z: -0.0272486
, x: 0.129941463
y: 0.493953556
z: -0.0501917824
, x: 0.147868365
y: 0.514859
z: -0.0521416739
, x: 0.158140898
y: 0.512980103
z: -0.0484495
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.174121991
y: 0.492050231
z: -4.66785764e-007
, x: 0.233103573
y: 0.474383295
z: -0.0322905742
, x: 0.27197057
y: 0.424841404
z: -0.0452187657
, x: 0.258668572
y: 0.380666316
z: -0.0548826456
, x: 0.239883646
y: 0.348359764
z: -0.0565753542
, x: 0.244445056
y: 0.378471553
z: -0.0189140774
, x: 0.274187148
y: 0.350117028
z: -0.0522540472
, x: 0.27192533
y: 0.384144872
z: -0.05727496
, x: 0.253006518
y: 0.403872371
z: -0.0538925901
, x: 0.197232828
y: 0.372870773
z: -0.0158533752
, x: 0.22438544
y: 0.356116384
z: -0.0471994206
, x: 0.223343089
y: 0.407817334
z: -0.0428501256
, x: 0.20618172
y: 0.408010632
z: -0.0312861614
, x: 0.155110791
y: 0.375055015
z: -0.0198956504
, x: 0.17989938
y: 0.365006894
z: -0.057769075
, x: 0.186372876
y: 0.412011504
z: -0.0443901867
, x: 0.168934852
y: 0.411305487
z: -0.0266990196
, x: 0.11246682
y: 0.383937031
z: -0.0260485876
, x: 0.142819405
y: 0.378302842
z: -0.0511857681
, x: 0.152303636
y: 0.410944313
z: -0.0412264802
, x: 0.134999409
y: 0.412963957
z: -0.0275748037
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.155528203
y: 0.56043756
z: -4.56753497e-007
, x: 0.204177946
y: 0.542670608
z: -0.0152609022
, x: 0.232326984
y: 0.500395238
z: -0.0155208306
, x: 0.232452571
y: 0.466115296
z: -0.0154675618
, x: 0.226181805
y: 0.444053143
z: -0.0108692935
, x: 0.226561621
y: 0.469828337
z: 0.00365410582
, x: 0.244791508
y: 0.43941617
z: -0.0205186587
, x: 0.234471902
y: 0.461109281
z: -0.0301580243
, x: 0.219316781
y: 0.478144467
z: -0.0319126174
, x: 0.190094635
y: 0.466592938
z: 0.00228234218
, x: 0.201318935
y: 0.434769064
z: -0.0232397486
, x: 0.199495107
y: 0.472559392
z: -0.0248680152
, x: 0.195070043
y: 0.48543644
z: -0.0175359529
, x: 0.15482676
y: 0.469868362
z: -0.00442906516
, x: 0.163824603
y: 0.449033618
z: -0.0336719602
, x: 0.167810813
y: 0.485841602
z: -0.0256479345
, x: 0.162062392
y: 0.493070126
z: -0.0115711894
, x: 0.118881464
y: 0.477531344
z: -0.0121458834
, x: 0.134353131
y: 0.46022296
z: -0.0278214272
, x: 0.140937358
y: 0.486243844
z: -0.0173673518
, x: 0.135430679
y: 0.492823958
z: -0.00525202556
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.157543257
y: 0.552260756
z: -5.8860536e-007
, x: 0.203799665
y: 0.526699126
z: -0.0311559718
, x: 0.230908781
y: 0.474536
z: -0.0414713882
, x: 0.213497192
y: 0.432957262
z: -0.0486404188
, x: 0.184849262
y: 0.403900862
z: -0.0509767197
, x: 0.207556814
y: 0.424512058
z: -0.0210910812
, x: 0.227558225
y: 0.419948846
z: -0.0591406077
, x: 0.221654013
y: 0.454046726
z: -0.0801012889
, x: 0.211076856
y: 0.481812626
z: -0.0869854465
, x: 0.16156061
y: 0.420328915
z: -0.015866939
, x: 0.173603073
y: 0.441780508
z: -0.0536672436
, x: 0.184677094
y: 0.483113676
z: -0.0615709536
, x: 0.196300849
y: 0.508764863
z: -0.0573940314
, x: 0.121487454
y: 0.428167462
z: -0.0171470474
, x: 0.134859964
y: 0.458986461
z: -0.053283561
, x: 0.155132741
y: 0.495816052
z: -0.0514002107
, x: 0.173151284
y: 0.516204238
z: -0.0395364
, x: 0.0853150263
y: 0.443437666
z: -0.021489365
, x: 0.104486011
y: 0.466364533
z: -0.0436096489
, x: 0.123569928
y: 0.493243724
z: -0.0429553576
, x: 0.137852386
y: 0.504641235
z: -0.0348161869
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.15186353
y: 0.589503467
z: -4.0859689e-007
, x: 0.19576019
y: 0.573366
z: -0.0336545445
, x: 0.217915118
y: 0.520448267
z: -0.0425984748
, x: 0.208372921
y: 0.473959088
z: -0.0478651077
, x: 0.207805127
y: 0.436906725
z: -0.0472696871
, x: 0.222271785
y: 0.486936212
z: -0.0114868013
, x: 0.231497422
y: 0.456806153
z: -0.0471021533
, x: 0.215774462
y: 0.486601681
z: -0.0628001541
, x: 0.201955184
y: 0.513253868
z: -0.0653969571
, x: 0.181735083
y: 0.485769451
z: -0.00445121573
, x: 0.176996827
y: 0.459677666
z: -0.0450163
, x: 0.174876511
y: 0.505338609
z: -0.0504350141
, x: 0.179197356
y: 0.532680511
z: -0.0411983952
, x: 0.143405691
y: 0.489533305
z: -0.00486014
, x: 0.137044072
y: 0.468754202
z: -0.0473295487
, x: 0.145815581
y: 0.513880253
z: -0.0387353078
, x: 0.154991776
y: 0.537920475
z: -0.0188292954
, x: 0.106528558
y: 0.497754574
z: -0.00756089436
, x: 0.108164325
y: 0.479676098
z: -0.0356933065
, x: 0.118297279
y: 0.511751533
z: -0.0289682243
, x: 0.126367301
y: 0.528266668
z: -0.0145244459
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.148588449
y: 0.5488258
z: -4.45348462e-007
, x: 0.187983483
y: 0.540603042
z: -0.0271257963
, x: 0.216055036
y: 0.499513805
z: -0.0346650593
, x: 0.204669371
y: 0.462439597
z: -0.0389353633
, x: 0.200514227
y: 0.434221745
z: -0.0366147682
, x: 0.207708806
y: 0.465452343
z: -0.0104985917
, x: 0.226164237
y: 0.44141525
z: -0.0393492356
, x: 0.21481584
y: 0.470869124
z: -0.0473299325
, x: 0.203128308
y: 0.48459515
z: -0.0479446724
, x: 0.16977407
y: 0.462698102
z: -0.00703757862
, x: 0.184608072
y: 0.44434008
z: -0.0369268283
, x: 0.181991816
y: 0.483377039
z: -0.0368448868
, x: 0.176688433
y: 0.485690475
z: -0.0290378071
, x: 0.135481566
y: 0.46607393
z: -0.010044178
, x: 0.146700695
y: 0.456456691
z: -0.0449418761
, x: 0.152269423
y: 0.492849916
z: -0.0365082137
, x: 0.146193892
y: 0.492477447
z: -0.0222076718
, x: 0.103088476
y: 0.472620189
z: -0.0146832354
, x: 0.119529501
y: 0.465051919
z: -0.0357463174
, x: 0.126897648
y: 0.491667479
z: -0.028791558
, x: 0.119617343
y: 0.493220508
z: -0.0185709782
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.163305297
y: 0.606856048
z: 8.74495413e-007
, x: 0.195722178
y: 0.6014148
z: -0.0438203961
, x: 0.203796431
y: 0.57136333
z: -0.0671619
, x: 0.162215903
y: 0.54888
z: -0.0863071382
, x: 0.120680645
y: 0.527198315
z: -0.103658818
, x: 0.214045823
y: 0.505430162
z: -0.0432423577
, x: 0.222825766
y: 0.456216842
z: -0.0766014755
, x: 0.227556705
y: 0.422252625
z: -0.0967977643
, x: 0.230628982
y: 0.39340955
z: -0.107557029
, x: 0.17807506
y: 0.500455618
z: -0.0416517816
, x: 0.191002533
y: 0.4430888
z: -0.0772639439
, x: 0.199990749
y: 0.405650318
z: -0.0968523845
, x: 0.206671685
y: 0.370862365
z: -0.102510452
, x: 0.145571694
y: 0.510262609
z: -0.0442690924
, x: 0.128622741
y: 0.490106344
z: -0.0940816104
, x: 0.136586487
y: 0.526044846
z: -0.100900419
, x: 0.145590305
y: 0.547623038
z: -0.0891277492
, x: 0.116458192
y: 0.529626191
z: -0.0494583026
, x: 0.107071601
y: 0.522977
z: -0.0893684402
, x: 0.122426793
y: 0.549540281
z: -0.0884153396
, x: 0.136309192
y: 0.564715922
z: -0.0759233534
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.185457602
y: 0.534838796
z: 5.48112439e-007
, x: 0.219592214
y: 0.525923133
z: -0.0284313131
, x: 0.230837375
y: 0.504095495
z: -0.0419843346
, x: 0.200507745
y: 0.493105
z: -0.0545764193
, x: 0.170790017
y: 0.483082056
z: -0.066326566
, x: 0.230191618
y: 0.449517131
z: -0.0214007515
, x: 0.231384695
y: 0.409905404
z: -0.040362563
, x: 0.229986444
y: 0.384206414
z: -0.0521366335
, x: 0.228868991
y: 0.362204313
z: -0.0579611026
, x: 0.200650841
y: 0.447834343
z: -0.0221531
, x: 0.204113245
y: 0.405789375
z: -0.0436952673
, x: 0.20426397
y: 0.375838518
z: -0.0573758632
, x: 0.20548141
y: 0.35146004
z: -0.0621397197
, x: 0.173523933
y: 0.456500649
z: -0.0263039749
, x: 0.167060241
y: 0.443298101
z: -0.0615588203
, x: 0.17272976
y: 0.473341018
z: -0.0683223903
, x: 0.177951634
y: 0.493918121
z: -0.0604122132
, x: 0.147220105
y: 0.471797854
z: -0.0320706256
, x: 0.141478464
y: 0.457985193
z: -0.0588994287
, x: 0.151312634
y: 0.479397953
z: -0.05670527
, x: 0.160550922
y: 0.496645212
z: -0.0468712822
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.192498565
y: 0.501216829
z: 4.16879828e-007
, x: 0.219702214
y: 0.482173622
z: -0.0237933472
, x: 0.223324552
y: 0.449410409
z: -0.0314168185
, x: 0.198546931
y: 0.423673064
z: -0.0383203812
, x: 0.171904296
y: 0.404784411
z: -0.0435684882
, x: 0.236338764
y: 0.410235494
z: -0.0094726393
, x: 0.238857701
y: 0.3729482
z: -0.0251140334
, x: 0.238495097
y: 0.348306388
z: -0.0355525687
, x: 0.235522091
y: 0.327405602
z: -0.0415593833
, x: 0.209774524
y: 0.407942027
z: -0.0101482077
, x: 0.213772476
y: 0.365596056
z: -0.0303686019
, x: 0.21617952
y: 0.336875528
z: -0.0435591377
, x: 0.216413096
y: 0.312263548
z: -0.0480263755
, x: 0.18403548
y: 0.417752
z: -0.014118623
, x: 0.166786045
y: 0.400164127
z: -0.0467922874
, x: 0.175026849
y: 0.424560547
z: -0.0537050329
, x: 0.183106571
y: 0.440834373
z: -0.0468230247
, x: 0.161411107
y: 0.434669435
z: -0.0194251519
, x: 0.153563187
y: 0.420032412
z: -0.0456114523
, x: 0.164253667
y: 0.438227087
z: -0.0456757769
, x: 0.174467951
y: 0.45185867
z: -0.0380061455
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.146172032
y: 0.491736472
z: 5.00186616e-007
, x: 0.173754454
y: 0.481274545
z: -0.0292363483
, x: 0.182519063
y: 0.451945037
z: -0.0404337905
, x: 0.163525105
y: 0.425355285
z: -0.0484978966
, x: 0.139724374
y: 0.404292196
z: -0.0551098213
, x: 0.199534714
y: 0.414372265
z: -0.0181051046
, x: 0.207297564
y: 0.376407921
z: -0.0344305225
, x: 0.210158885
y: 0.352064461
z: -0.0450728387
, x: 0.210063502
y: 0.330869883
z: -0.051015
, x: 0.171901703
y: 0.410634339
z: -0.0150332432
, x: 0.187201962
y: 0.372012317
z: -0.0333411358
, x: 0.195300624
y: 0.349248797
z: -0.0438093431
, x: 0.199693069
y: 0.326370507
z: -0.0463890769
, x: 0.144831657
y: 0.416625172
z: -0.015363628
, x: 0.137267187
y: 0.397946179
z: -0.0473821908
, x: 0.142079324
y: 0.425195962
z: -0.0506210253
, x: 0.14642711
y: 0.440241188
z: -0.0412969775
, x: 0.118145511
y: 0.430030823
z: -0.0173009932
, x: 0.111706607
y: 0.411246479
z: -0.0442390479
, x: 0.120649874
y: 0.430673122
z: -0.041578602
, x: 0.128971294
y: 0.444619417
z: -0.0315091684
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.19476296
y: 0.512336969
z: 3.84334783e-007
, x: 0.230732977
y: 0.49597165
z: -0.028130766
, x: 0.242721707
y: 0.458099455
z: -0.034694694
, x: 0.213944748
y: 0.428924084
z: -0.0390090533
, x: 0.18800661
y: 0.406322807
z: -0.0416599102
, x: 0.246127
y: 0.408989638
z: -0.00898180064
, x: 0.249850869
y: 0.367814898
z: -0.019330414
, x: 0.250204
y: 0.342428058
z: -0.0281546414
, x: 0.248412788
y: 0.319883674
z: -0.0350900963
, x: 0.217299402
y: 0.406145245
z: -0.00688960729
, x: 0.224182069
y: 0.359075
z: -0.0191911776
, x: 0.225306511
y: 0.329809785
z: -0.0299865939
, x: 0.22460869
y: 0.305771232
z: -0.036223378
, x: 0.190088958
y: 0.415193677
z: -0.00856942311
, x: 0.188556015
y: 0.373356
z: -0.0361521505
, x: 0.18944779
y: 0.386726201
z: -0.0453009
, x: 0.188166708
y: 0.401111573
z: -0.0441450886
, x: 0.164641172
y: 0.431940228
z: -0.0120634222
, x: 0.165981546
y: 0.408221483
z: -0.042591285
, x: 0.173228532
y: 0.427102447
z: -0.0482352115
, x: 0.177314878
y: 0.446731
z: -0.0456249267
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.222763792
y: 0.515941143
z: 3.171603e-007
, x: 0.249327645
y: 0.511875689
z: -0.0218578428
, x: 0.264602691
y: 0.493249387
z: -0.030670166
, x: 0.254476398
y: 0.471182346
z: -0.0378695726
, x: 0.239358276
y: 0.454322726
z: -0.0439985842
, x: 0.278646857
y: 0.456936568
z: -0.0146552371
, x: 0.291216195
y: 0.428176016
z: -0.025401663
, x: 0.298418015
y: 0.412089437
z: -0.0329623371
, x: 0.304107934
y: 0.397207916
z: -0.0381377526
, x: 0.259767085
y: 0.449327856
z: -0.0130535057
, x: 0.27712816
y: 0.418923676
z: -0.0247651339
, x: 0.287444413
y: 0.401708722
z: -0.0324324891
, x: 0.295268118
y: 0.386226714
z: -0.0360529684
, x: 0.239015952
y: 0.450515658
z: -0.0138759613
, x: 0.242492929
y: 0.424570322
z: -0.0346803628
, x: 0.238199726
y: 0.443207771
z: -0.0372105651
, x: 0.234481797
y: 0.457732886
z: -0.0323783904
, x: 0.217429519
y: 0.458493888
z: -0.0162366442
, x: 0.217649505
y: 0.439823866
z: -0.0353753567
, x: 0.219821781
y: 0.452893376
z: -0.0356629
, x: 0.221036881
y: 0.465125829
z: -0.0308533479
]",Left
